GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
4245	ENSG00000134419.15	RPS15A	chr16	18781295	18790383	protein_coding	-	9088	417.630717924257	-0.0329849710528455	0.222251011998449	-0.148413142222613	0.882016728936153	0.950861602840069
6045	ENSG00000157106.18	SMG1	chr16	18804860	18926408	protein_coding	-	121548	2160.76329680417	-0.176974322481172	0.115173055418148	-1.53659483842508	0.12439255733969	0.316512459873404
7472	ENSG00000170537.13	TMC7	chr16	18983934	19063942	protein_coding	+	80008	54.7290850657858	-0.0771963727398264	0.320487737092697	-0.240871533619704	0.809654685523075	0.916540871298628
7074	ENSG00000167186.11	COQ7	chr16	19067614	19080095	protein_coding	+	12481	87.3229233359208	0.169492454434116	0.257841922621352	0.657350258293802	0.510955727488831	0.736631361838474
1825	ENSG00000103534.17	TMC5	chr16	19410496	19499113	protein_coding	+	88617	9.39865835164311	-1.14603436939541	0.836701715830092	-1.36970481560257	0.170779064858632	NA
71	ENSG00000006007.12	GDE1	chr16	19501693	19522123	protein_coding	-	20430	209.694762260469	-0.13669965182363	0.182002575984091	-0.751086357346828	0.452600685631863	0.689424850752502
1826	ENSG00000103540.17	CCP110	chr16	19523811	19553408	protein_coding	+	29597	344.979422225829	0.0656190339886514	0.130787324827003	0.501723191260682	0.615862248822743	0.81019594124631
1827	ENSG00000103544.17	VPS35L	chr16	19555240	19706793	protein_coding	+	151553	833.286844693438	0.133362199254707	0.115495200647737	1.15469905681592	0.248213685909296	0.490566467164522
1829	ENSG00000103550.14	KNOP1	chr16	19701937	19718235	protein_coding	-	16298	318.895595689035	-0.566730869692681	0.166903731212465	-3.3955554233311	0.000684895059850574	0.00669144859867948
7853	ENSG00000174628.17	IQCK	chr16	19716456	19858467	protein_coding	+	142011	350.331643723414	-0.586550762246264	0.17543312097467	-3.34344369516718	0.000827454835943125	0.00775332785291402
52	ENSG00000005187.12	ACSM3	chr16	20610243	20797581	protein_coding	+	187338	4016.7484893274	-1.3390160623846	0.243298214187145	-5.50360004432514	3.72113207674091e-08	1.82254224335048e-06
7017	ENSG00000166743.10	ACSM1	chr16	20623235	20698890	protein_coding	-	75655	64.1528762554542	-1.53836830249883	0.360388227660488	-4.26864193784956	1.96666668225261e-05	0.00035794103412622
643	ENSG00000066654.14	THUMPD1	chr16	20702816	20742084	protein_coding	-	39268	521.662763788681	-0.13233850655038	0.128579750545457	-1.02923287678641	0.303370256600104	0.5540792701558
10957	ENSG00000260510.1	ENSG00000260510	chr16	20743663	20766620	lncRNA	-	22957	71.0621596117842	0.0807719727272464	0.277173798075806	0.29141272836026	0.770735680959736	0.897425552239386
9054	ENSG00000196678.14	ERI2	chr16	20780193	20900349	protein_coding	-	120156	299.414445087489	0.00533073311599394	0.14041339346634	0.0379645629551132	0.969715936312589	0.98714230728644
53	ENSG00000005189.20	REXO5	chr16	20806429	20849665	protein_coding	+	43236	781.821631395608	-0.100389018185618	0.15034581481749	-0.667720736406823	0.504311870828632	0.731340112275079
1749	ENSG00000102897.10	LYRM1	chr16	20899868	20925006	protein_coding	+	25138	98.8436424782027	0.268493729830077	0.306410705798957	0.876254402175625	0.380891747557783	0.627693482310915
193	ENSG00000011638.11	LDAF1	chr16	21158377	21180616	protein_coding	+	22239	90.7991156891308	0.354472484046913	0.262827782562906	1.3486872681052	0.177437436709627	0.397948068413353
8936	ENSG00000189149.12	ABCA15P	chr16	21300849	21339037	transcribed_unitary_pseudogene	+	38188	76.1033811332013	-1.09627189839071	0.540285860145539	-2.02905902089572	0.0424522791412597	0.152872785243945
11861	ENSG00000291073.1	ENSG00000291073	chr16	21446683	21520444	lncRNA	-	73761	542.246704640616	-0.604047247657527	0.311461778644719	-1.93939445888337	0.0524533247357246	0.177199725350526
9097	ENSG00000197006.15	METTL9	chr16	21597218	21657471	protein_coding	+	60253	1138.85618970466	0.17070849317814	0.13544070227063	1.26039285322842	0.207527678527934	0.439341344350569
8704	ENSG00000185864.19	NPIPB4	chr16	21834582	21880827	protein_coding	-	46245	13.2537658114561	-0.43387972784617	0.852072979115335	-0.509204890286095	0.610608615644044	NA
11338	ENSG00000274460.2	ENSG00000274460	chr16	21950218	21953014	lncRNA	-	2796	44.3800129513938	-0.102754071510424	0.348518188345488	-0.294831302774257	0.768122752597109	0.895650773794488
4902	ENSG00000140740.11	UQCRC2	chr16	21953288	21983660	protein_coding	+	30372	1168.99309806614	-0.11168559864129	0.0861721405457453	-1.29607548256272	0.194949480811727	0.420828180169741
8684	ENSG00000185716.12	MOSMO	chr16	22007638	22087534	protein_coding	+	79896	543.398294911389	-0.126065469223912	0.140105093036826	-0.899792195211465	0.368230848612825	0.615694275199977
1802	ENSG00000103319.12	EEF2K	chr16	22206278	22288738	protein_coding	+	82460	943.968220889406	-0.568178421336936	0.122680625169053	-4.63136229175544	3.63267576602035e-06	8.31512069218046e-05
512	ENSG00000058600.16	POLR3E	chr16	22297375	22335101	protein_coding	+	37726	796.305500379833	-0.532423220909058	0.147602613790145	-3.60713951628278	0.000309591214736429	0.00355776133656126
11608	ENSG00000286808.1	ENSG00000286808	chr16	22331039	22342938	lncRNA	-	11899	19.7757260021002	-0.142270187411491	0.567064944299648	-0.250888701270719	0.801900160172099	0.91302065549975
4903	ENSG00000140743.8	CDR2	chr16	22345936	22437165	protein_coding	-	91229	612.231678821145	-0.306046689524186	0.132721094325215	-2.30593856297071	0.0211140654719523	0.0927233196293726
1812	ENSG00000103404.15	USP31	chr16	23061406	23149452	protein_coding	-	88046	1419.23757334995	-0.794326976415482	0.122090642028761	-6.50604307763702	7.71561093879093e-11	7.52506889473731e-09
7243	ENSG00000168434.13	COG7	chr16	23388493	23453189	protein_coding	-	64696	460.528189899654	0.0723381632805855	0.109264927434062	0.662043758956773	0.507943177864783	0.734539799243348
1810	ENSG00000103365.15	GGA2	chr16	23463542	23521995	protein_coding	-	58453	1304.54392110665	-0.188403143495388	0.101084822097705	-1.86381238632724	0.0623480557114338	0.199039260121142
1808	ENSG00000103356.18	EARS2	chr16	23520754	23557731	protein_coding	-	36977	401.072100782513	-0.301649361238999	0.155032555905479	-1.94571623667812	0.0516888351748441	0.175302390803089
1807	ENSG00000103353.16	UBFD1	chr16	23557721	23574389	protein_coding	+	16668	431.417324821583	-0.190438197381621	0.137307636500806	-1.38694541858569	0.165458406927216	0.382928822065319
37	ENSG00000004779.10	NDUFAB1	chr16	23581014	23596316	protein_coding	-	15302	319.915229127485	-0.23031450749751	0.178440577582295	-1.29070702761703	0.196805286868249	0.423651566362729
1026	ENSG00000083093.11	PALB2	chr16	23603160	23641321	protein_coding	-	38161	571.878119396374	-0.178211826577478	0.116850901648896	-1.52512153575805	0.127228786618152	0.320673723754876
7028	ENSG00000166847.10	DCTN5	chr16	23641466	23677472	protein_coding	+	36006	762.585249016687	0.0283372970576621	0.116781032862797	0.242653249102145	0.808274026897466	0.916273144979085
7030	ENSG00000166851.15	PLK1	chr16	23677656	23690367	protein_coding	+	12711	575.730985442008	0.163846249224813	0.162376447089914	1.00905181854413	0.312949783382675	0.563772047931269
6994	ENSG00000166501.14	PRKCB	chr16	23835983	24220611	protein_coding	+	384628	8351.22116320607	-1.19795210438405	0.167665658573136	-7.14488652344689	9.00702655836624e-13	1.40309458164772e-10
3312	ENSG00000122257.20	RBBP6	chr16	24537693	24572863	protein_coding	+	35170	1467.6259418869	0.0769685638239305	0.158451103828911	0.48575593330696	0.627140221288499	0.8163886631815
1249	ENSG00000090905.19	TNRC6A	chr16	24610209	24827632	protein_coding	+	217423	4186.10893107069	0.0947303288600763	0.0871764668688908	1.08665024246218	0.277191411743412	0.524102979452817
4904	ENSG00000140750.17	ARHGAP17	chr16	24919389	25015666	protein_coding	-	96277	1089.24077657378	0.228801453858987	0.118592834546042	1.92930251422701	0.0536933178110595	0.180144855689155
11024	ENSG00000262155.2	LINC02175	chr16	25066937	25088618	lncRNA	+	21681	30.1199377561674	0.126699479162002	0.397838044782106	0.318469992560402	0.750128453126699	0.887306552443477
10955	ENSG00000260448.7	LCMT1-AS1	chr16	25085168	25111555	lncRNA	-	26387	50.7710987670978	-0.271609631139973	0.401922426703486	-0.675776252068535	0.499182714557717	0.727026792167166
9563	ENSG00000205629.12	LCMT1	chr16	25111731	25178231	protein_coding	+	66500	493.307388388464	-0.0873287538961718	0.121027563336603	-0.721560870008532	0.470564504163397	0.702079133234738
5949	ENSG00000155592.16	ZKSCAN2	chr16	25236001	25257845	protein_coding	-	21844	161.50751072889	0.339525617701295	0.231319766121038	1.46777607203544	0.142165059132016	0.34550884143547
11344	ENSG00000274925.1	ZKSCAN2-DT	chr16	25257952	25261066	lncRNA	+	3114	62.8284544857982	0.327944034473158	0.401061801096889	0.817689527090947	0.41353449207157	0.655761750752825
5954	ENSG00000155666.12	KDM8	chr16	27203508	27221768	protein_coding	+	18260	75.8244677060059	0.227609632678033	0.264264428116041	0.861295007809707	0.389075584503194	0.636596900917261
7324	ENSG00000169189.17	NSMCE1	chr16	27224994	27268772	protein_coding	-	43778	179.812358305583	-0.107525355515734	0.300881363254446	-0.357367948458818	0.720816368076596	0.871953196141355
907	ENSG00000077238.14	IL4R	chr16	27313668	27364778	protein_coding	+	51110	73.0726619394707	0.271476853513747	0.365599163990381	0.742553266672376	0.457752191201656	0.693241773766915
906	ENSG00000077235.18	GTF3C1	chr16	27459555	27549913	protein_coding	-	90358	716.286447002279	-0.0696813851620122	0.136185681746355	-0.511664547024799	0.608885802569929	0.804673401864536
405	ENSG00000047578.14	KATNIP	chr16	27550133	27780344	protein_coding	+	230211	800.979405046696	0.189077923785493	0.0995152898257268	1.8999886762789	0.0574346056783628	0.188911008002498
7322	ENSG00000169180.12	XPO6	chr16	28097976	28211965	protein_coding	-	113989	4228.07010063514	-0.374903122961328	0.0887767357343676	-4.22298837482705	2.41084259466493e-05	0.00042582693766554
8581	ENSG00000184730.12	APOBR	chr16	28494643	28498964	protein_coding	+	4321	42.0387082166192	1.07559716229947	0.591877326472477	1.81726366966937	0.0691767500169766	0.213511070905131
8011	ENSG00000176476.9	SGF29	chr16	28553915	28591790	protein_coding	+	37875	193.560999989442	0.243632537690289	0.201643543796102	1.20823376292496	0.226957358304225	0.464485463974307
8532	ENSG00000184110.15	EIF3C	chr16	28688558	28735727	protein_coding	+	47169	15.1119222622241	-0.358950573435239	0.551538115639798	-0.650817347444514	0.515164400626543	NA
10969	ENSG00000260796.1	ENSG00000260796	chr16	28820570	28822033	lncRNA	-	1463	12.3149438677291	0.0868616407044595	0.612634380627576	0.141783816663177	0.887250767352368	NA
7249	ENSG00000168488.19	ATXN2L	chr16	28822999	28837237	protein_coding	+	14238	713.056205019613	-0.0813183240633573	0.151032923909946	-0.538414551994264	0.590290882177182	0.791192163499021
8180	ENSG00000178952.11	TUFM	chr16	28842411	28846348	protein_coding	-	3937	283.125590868099	-0.25745639861107	0.17535183962488	-1.46822753135543	0.142042428201301	0.34528562520715
8136	ENSG00000178188.16	SH2B1	chr16	28846600	28874212	protein_coding	+	27612	196.321730890932	0.121212770413679	0.172101014310359	0.704311772358817	0.481238636590202	0.711611410414727
8080	ENSG00000177548.13	RABEP2	chr16	28904421	28936526	protein_coding	-	32105	172.446575041229	0.0788806231253738	0.242479521603787	0.325308391420638	0.744947680534264	0.884797000142865
8036	ENSG00000176953.13	NFATC2IP	chr16	28950807	28967092	protein_coding	+	16285	632.863485548746	-0.0092449736835594	0.149944867806629	-0.0616558193607657	0.950836924034327	0.978574243210662
11691	ENSG00000288632.1	ENSG00000288632	chr16	29442917	29613717	lncRNA	-	170800	456.918835127173	-1.4126119082939	0.290184054930992	-4.86798597059315	1.12741331644232e-06	3.18758114795269e-05
1817	ENSG00000103485.19	QPRT	chr16	29663279	29698699	protein_coding	+	35420	373.555313488184	-0.14816117293258	0.201091442524505	-0.736785071868609	0.461253062752828	0.695257942727552
960	ENSG00000079616.14	KIF22	chr16	29790727	29805385	protein_coding	+	14658	439.944554832602	0.0507616815808166	0.135729896719656	0.373990423684347	0.708411440865359	0.863026187778485
1819	ENSG00000103495.15	MAZ	chr16	29806106	29811164	protein_coding	+	5058	111.726286120386	-0.408460271179945	0.232015127549818	-1.76048982449319	0.0783247912903718	0.232560419758653
1821	ENSG00000103502.14	CDIPT	chr16	29858357	29863414	protein_coding	-	5057	19.0074122081681	-0.33112765430309	0.553767600797588	-0.597954184799127	0.549870503605412	0.763150844029011
7879	ENSG00000174943.11	KCTD13	chr16	29905012	29926236	protein_coding	-	21224	282.912288952668	-0.283806834431674	0.153802757908938	-1.84526492431109	0.0649990102008949	0.204610973453056
5623	ENSG00000149932.17	TMEM219	chr16	29940885	29973050	protein_coding	+	32165	41.2448519567383	0.541085220908148	0.325998642427435	1.65977752814903	0.0969592160693604	0.267526338852139
5622	ENSG00000149930.18	TAOK2	chr16	29973868	29992261	protein_coding	+	18393	256.635802272571	0.0464251710884544	0.139899710800128	0.331846083333091	0.740005484652728	0.88189614097872
5621	ENSG00000149929.16	HIRIP3	chr16	29992330	29996074	protein_coding	-	3744	49.661105556555	0.117168998846834	0.321354049376034	0.364610307772185	0.715402319320661	0.867923462790756
7363	ENSG00000169592.15	INO80E	chr16	29995715	30005793	protein_coding	+	10078	100.683885697385	-0.377751336061804	0.322381992365243	-1.17175073362606	0.241297147656283	0.480964778409964
5620	ENSG00000149923.14	PPP4C	chr16	30075978	30085376	protein_coding	+	9398	166.962419783527	0.330568346921729	0.17127435075445	1.93005167128412	0.0536004357506698	0.179972070230002
1746	ENSG00000102882.12	MAPK3	chr16	30114105	30123506	protein_coding	-	9401	32.2461836518273	0.136189839263111	0.432664718771372	0.31476992080576	0.752936351372412	0.889044435476613
7326	ENSG00000169217.9	CD2BP2	chr16	30350773	30355308	protein_coding	-	4535	78.2713968557496	-0.0161432270280716	0.271940871289037	-0.0593630039925609	0.95266297960651	0.979293188458127
7328	ENSG00000169221.14	TBC1D10B	chr16	30357102	30370494	protein_coding	-	13392	235.769624047722	0.193342688945853	0.138552753073219	1.39544458451634	0.162881814581948	0.378942632721661
8257	ENSG00000180035.13	ZNF48	chr16	30378106	30400108	protein_coding	+	22002	59.101632658869	0.237499629736467	0.283076950633947	0.838993175546755	0.401473139214847	0.646571837979116
8258	ENSG00000180096.13	SEPTIN1	chr16	30378135	30395991	protein_coding	-	17856	11.5963701275109	1.04596851918105	0.597353379947358	1.75100460513545	0.0799451167714892	NA
8252	ENSG00000179965.12	ZNF771	chr16	30407414	30431108	protein_coding	+	23694	146.200716200284	0.109158566251916	0.183276581367599	0.59559473140202	0.551445997176891	0.764337407851706
8251	ENSG00000179958.10	DCTPP1	chr16	30423615	30430030	protein_coding	-	6415	102.2828622744	-0.562905193120976	0.226603050148083	-2.48410245472478	0.0129878434607082	0.0648005570530707
8246	ENSG00000179918.19	SEPHS2	chr16	30443631	30445874	protein_coding	-	2243	65.48873222178	0.138496726549869	0.278945176250763	0.496501600821247	0.61954055820545	0.812232162516596
7409	ENSG00000169957.10	ZNF768	chr16	30524004	30526821	protein_coding	-	2817	43.7331224008288	-0.337138322014097	0.336510076648414	-1.00186694369435	0.316407859809529	0.566056513505342
7408	ENSG00000169951.10	ZNF764	chr16	30553764	30558374	protein_coding	-	4610	42.8214587682604	-0.10690516699663	0.312551914864386	-0.342039712164345	0.732321006639415	0.877252206607677
10034	ENSG00000229809.9	ZNF688	chr16	30569672	30572734	protein_coding	-	3062	10.6638228284473	-0.410345423867924	0.583060097970176	-0.703778950568682	0.481570444335806	NA
10362	ENSG00000239791.2	ENSG00000239791	chr16	30572039	30583860	lncRNA	+	11821	31.5130930541674	-0.120046580896271	0.372781517645793	-0.322029326063146	0.747430477940898	0.885754475103578
9126	ENSG00000197162.10	ZNF785	chr16	30573740	30585769	protein_coding	-	12029	99.7168600649995	-0.062112593349485	0.253424128300011	-0.245093447755512	0.806384076166853	0.915147606828638
10946	ENSG00000260167.1	ENSG00000260167	chr16	30585907	30608593	lncRNA	+	22686	45.1069584042071	0.166594119924544	0.384724580025544	0.433021773429404	0.664998951805046	0.83984103630733
6027	ENSG00000156853.13	ZNF689	chr16	30602558	30624012	protein_coding	-	21454	51.9041949975595	0.0874182789784409	0.310966042681719	0.281118408378485	0.778619582422991	0.901424157355106
6028	ENSG00000156858.12	PRR14	chr16	30650717	30656413	protein_coding	+	5696	61.6169733520309	-0.00718844116591817	0.288341147558507	-0.0249303341780575	0.980110531573925	0.991156768743408
6029	ENSG00000156860.16	FBRS	chr16	30658431	30670810	protein_coding	+	12379	156.480459597928	0.17053706707525	0.214099220805494	0.796532871225065	0.425722377449754	0.665862806509055
975	ENSG00000080603.17	SRCAP	chr16	30698209	30741409	protein_coding	+	43200	161.095417804433	0.35935571109	0.210642854498774	1.70599525887117	0.0880089623272369	0.250344540061448
6031	ENSG00000156873.16	PHKG2	chr16	30748293	30761176	protein_coding	+	12883	100.892575326136	-0.274036247179676	0.201636700379924	-1.35905937095448	0.174127775991198	0.393991756206834
8964	ENSG00000196118.12	CFAP119	chr16	30757423	30762221	protein_coding	-	4798	13.5160746083985	-0.237578059077349	0.586182512513866	-0.405297077284832	0.685259154609086	NA
1828	ENSG00000103549.22	RNF40	chr16	30761745	30776307	protein_coding	+	14562	234.302665332232	-0.00421338922840725	0.156446392728002	-0.0269318400695416	0.978514098019323	0.990607462563092
1743	ENSG00000102870.6	ZNF629	chr16	30778456	30787205	protein_coding	-	8749	94.1282359495419	0.0892023029849916	0.227607735184752	0.391912440552975	0.695122910603746	0.854691796243326
1370	ENSG00000099385.12	BCL7C	chr16	30833626	30894302	protein_coding	-	60676	124.568012322536	-0.258927827752033	0.247251050633221	-1.04722640040925	0.294995171812162	0.543793764917129
10943	ENSG00000260083.3	MIR762HG	chr16	30875222	30895220	lncRNA	+	19998	18.3827784957777	0.473210226818052	0.519783222526609	0.910399193952104	0.362612022679649	NA
5627	ENSG00000150281.7	CTF1	chr16	30896614	30903547	protein_coding	+	6933	15.5111588191628	-0.00699497205065988	0.500173257250477	-0.013985098062044	0.988841869899533	NA
10970	ENSG00000260852.1	FBXL19-AS1	chr16	30919319	30923269	lncRNA	-	3950	77.3712258352676	0.170874535637587	0.241394405785918	0.70786452188593	0.479029393494417	0.709914161622378
1368	ENSG00000099364.18	FBXL19	chr16	30923055	30948783	protein_coding	+	25728	188.292904300619	0.0156691691916537	0.217010599214201	0.072204626172141	0.942439063632826	0.975535943590225
1369	ENSG00000099381.20	SETD1A	chr16	30957294	30984664	protein_coding	+	27370	347.135258990463	-0.096793782154003	0.142659571732729	-0.678494831986075	0.497457999480348	0.72545688755319
1820	ENSG00000103496.15	STX4	chr16	31032889	31042975	protein_coding	+	10086	64.1575783548024	0.227028870667146	0.299344696359704	0.758419552535981	0.448199856341417	0.68541521095408
7097	ENSG00000167394.13	ZNF668	chr16	31060843	31074240	protein_coding	-	13397	109.652353864595	-0.0274240064754425	0.209604781283457	-0.130836740972793	0.895904457712346	0.956268024143668
7098	ENSG00000167395.10	ZNF646	chr16	31074422	31084196	protein_coding	+	9774	84.6511383923601	-0.134238227579585	0.25252309239573	-0.531587928478318	0.595011427315865	0.794765769771911
1822	ENSG00000103507.14	BCKDK	chr16	31106107	31112791	protein_coding	+	6684	26.938972877651	-0.103815031168849	0.396410037642973	-0.261887998059096	0.79340779294141	0.909469873555994
1823	ENSG00000103510.20	KAT8	chr16	31114489	31131393	protein_coding	+	16904	189.656532653307	-0.0929217028620875	0.189837157196992	-0.489481112307553	0.624501123269617	0.815290323039652
1202	ENSG00000089280.19	FUS	chr16	31180138	31191605	protein_coding	+	11467	2061.31031860168	-0.237735547284935	0.182853214277915	-1.30014420705564	0.193551548683768	0.419492840430549
11001	ENSG00000261474.1	ENSG00000261474	chr16	31449535	31453493	lncRNA	-	3958	22.4536629636385	-0.57267382990848	0.441489888746033	-1.29713917465936	0.194583304610262	0.420347909188887
10951	ENSG00000260267.1	ENSG00000260267	chr16	31456711	31459736	lncRNA	-	3025	47.3327661558863	0.120120264845741	0.361940216903605	0.33187874470919	0.739980820878487	0.88189614097872
4899	ENSG00000140691.18	ARMC5	chr16	31458080	31467166	protein_coding	+	9086	42.1123104435568	0.612311261644028	0.370418644336712	1.6530249516475	0.0983257855384379	0.270167077559804
4898	ENSG00000140688.18	RUSF1	chr16	31489471	31509309	protein_coding	-	19838	232.77840859149	-0.379644515370646	0.194755463904231	-1.94933948326776	0.0512548963605761	0.174415933731863
10961	ENSG00000260625.4	RUSF1-DT	chr16	31508464	31509566	lncRNA	+	1102	19.0295918002709	-0.0563219654480545	0.643280465022113	-0.0875542916511826	0.930230932576348	0.971097369673894
11834	ENSG00000290927.1	ENSG00000290927	chr16	31700558	31711986	lncRNA	+	11428	55.2243012784272	-0.304069177645389	0.299844624314277	-1.01408914147043	0.310540218873711	0.560839491107199
9142	ENSG00000197302.11	KRBOX5	chr16	31713229	31794869	protein_coding	+	81640	405.99933241463	0.540911949120614	0.191806657236908	2.82008954700937	0.00480102497986118	0.0307704549566417
8712	ENSG00000185947.15	ZNF267	chr16	31873807	31917357	protein_coding	+	43550	1782.4543567242	0.324496307829807	0.118895908858186	2.7292470442936	0.00634791290990966	0.0380332217935613
11436	ENSG00000279800.2	BCLAF1P2	chr16	34266041	34268649	processed_pseudogene	-	2608	24.3867526587968	-0.240879153597946	0.627671135860806	-0.383766497829468	0.701151521082138	0.858968775890566
7546	ENSG00000171241.9	SHCBP1	chr16	46578591	46621379	protein_coding	-	42788	1156.97750170697	0.478077237055075	0.13419469095765	3.5625644624492	0.000367249690484949	0.00404624020479291
705	ENSG00000069329.19	VPS35	chr16	46656132	46689518	protein_coding	-	33386	617.005624765699	0.0252006308254121	0.100753809167315	0.25012087417522	0.802493873667321	0.913577760194088
1271	ENSG00000091651.9	ORC6	chr16	46689643	46698394	protein_coding	+	8751	385.732842818565	0.0358202478571916	0.153385506826	0.233530850459202	0.815349216506351	0.918952148128277
4905	ENSG00000140795.13	MYLK3	chr16	46702282	46790407	protein_coding	-	88125	144.036679668773	0.439370784563284	0.216380911123405	2.03054318554332	0.0423013561008863	0.152655086881448
5934	ENSG00000155330.10	C16orf87	chr16	46796603	46831180	protein_coding	-	34577	857.133053442776	0.204682670103418	0.267235769828027	0.765925423213878	0.443720677728299	0.681936300548178
6931	ENSG00000166123.14	GPT2	chr16	46884362	46931289	protein_coding	+	46927	60.3644766562809	-0.652405172093351	0.441037719338733	-1.47925028514915	0.139073434547408	0.340378632767445
706	ENSG00000069345.12	DNAJA2	chr16	46955362	46973674	protein_coding	-	18312	531.870992575441	-0.0239665976392378	0.135063166234558	-0.177447325628486	0.859157036608192	0.939483845782924
7542	ENSG00000171208.10	NETO2	chr16	47077703	47143945	protein_coding	-	66242	978.645454826124	-0.258363369518891	0.179024764170795	-1.44317112057416	0.148972272672437	0.357558957905853
3820	ENSG00000129636.13	ITFG1	chr16	47154387	47464149	protein_coding	-	309762	8255.26691724902	0.132684354483221	0.123225174053878	1.07676337649325	0.281585990743063	0.529200481262432
1748	ENSG00000102893.18	PHKB	chr16	47461123	47701523	protein_coding	+	240400	7340.75985595558	0.215558739857923	0.0979184094292498	2.20141177858566	0.0277068859094144	0.113044900822114
1754	ENSG00000102910.14	LONP2	chr16	48244300	48363122	protein_coding	+	118822	2866.07566742832	-0.0192183077387347	0.101953665901547	-0.188500409169133	0.850484394795208	0.935693455871869
9024	ENSG00000196470.12	SIAH1	chr16	48356364	48448402	protein_coding	-	92038	1027.88814762232	-0.000276693663029104	0.153412738861507	-0.00180358987840566	0.998560944262193	0.999715457355737
1755	ENSG00000102921.8	N4BP1	chr16	48538726	48620148	protein_coding	-	81422	1611.08276457489	0.18976025635587	0.0958552131331016	1.97965504591153	0.047742303131397	0.166031960678421
9553	ENSG00000205423.12	CNEP1R1	chr16	50024410	50037088	protein_coding	+	12678	139.573454039758	0.619632078985224	0.191876330777275	3.2293304571499	0.00124080428260935	0.0107466106824297
5939	ENSG00000155393.14	HEATR3	chr16	50065967	50107272	protein_coding	+	41305	431.150768793506	-0.106547039100473	0.126759481972842	-0.840544923679171	0.400602924490148	0.645860514731859
3264	ENSG00000121274.14	TENT4B	chr16	50152911	50235310	protein_coding	+	82399	1256.22101751557	0.0570094971030433	0.147817114732155	0.385675888792341	0.699736721839205	0.857819662476656
3265	ENSG00000121281.13	ADCY7	chr16	50246137	50318135	protein_coding	+	71998	884.791798586652	-0.254940641024901	0.20120738001466	-1.26705412597851	0.205135936955584	0.436006190808003
6939	ENSG00000166164.17	BRD7	chr16	50313487	50368988	protein_coding	-	55501	1539.92793065334	0.126871182593336	0.153504823897374	0.82649638866174	0.408522565804379	0.652385142910241
1042	ENSG00000083799.18	CYLD	chr16	50742050	50801935	protein_coding	+	59885	166.138817963834	0.198527285713544	0.23482394364169	0.845430336594933	0.397870612601446	0.644034751181674
8058	ENSG00000177200.18	CHD9	chr16	53054991	53329150	protein_coding	+	274159	9146.31781280234	0.233957987858984	0.0830220010953468	2.81802395476224	0.0048320204685211	0.0309161104249473
1816	ENSG00000103479.17	RBL2	chr16	53433977	53491648	protein_coding	+	57671	793.223615345764	0.174358211180027	0.101559270452721	1.71681236388159	0.0860134611665369	0.246355204403442
7050	ENSG00000166971.17	AKTIP	chr16	53491040	53504411	protein_coding	-	13371	39.4262333912618	0.384435476458752	0.347598435867092	1.10597585256611	0.268736971257043	0.515151917555802
1818	ENSG00000103494.16	RPGRIP1L	chr16	53598153	53703938	protein_coding	-	105785	303.67584606139	-0.573696320817511	0.161913923818494	-3.54321794746093	0.000395275883096902	0.00426582050397947
4901	ENSG00000140718.22	FTO	chr16	53701692	54158512	protein_coding	+	456820	3372.81567159528	-0.0591805021599605	0.146676640603667	-0.403475985790206	0.686598097401888	0.851773505194069
10463	ENSG00000245694.12	CRNDE	chr16	54845189	54929189	lncRNA	-	84000	211.100102124843	-0.196411966158056	0.195874890473181	-1.00274193227921	0.315985392362786	0.565787381982919
6193	ENSG00000159461.15	AMFR	chr16	56361452	56425545	protein_coding	-	64093	1053.75412077636	-0.0447552778160145	0.157495274641219	-0.284169019787856	0.776280855833691	0.900288441283337
7056	ENSG00000167005.14	NUDT21	chr16	56429133	56452199	protein_coding	-	23066	61.5597665036705	-0.240274253014803	0.310892745270537	-0.77285255661311	0.439609645286503	0.678127050135252
1133	ENSG00000087263.17	OGFOD1	chr16	56451521	56479104	protein_coding	+	27583	626.842755734182	-0.387499066521162	0.112460570107878	-3.44564380341885	0.000569700756347846	0.00573587404236754
3507	ENSG00000125124.14	BBS2	chr16	56465640	56582667	protein_coding	-	117027	57.7641566385146	0.399943551774129	0.275001762045328	1.45433086973533	0.145854595879875	0.352186253474419
1751	ENSG00000102900.13	NUP93	chr16	56730118	56850286	protein_coding	+	120168	2608.97577389883	-0.2952886898112	0.0929581141815196	-3.1765778857625	0.00149023767831719	0.0125202290636746
447	ENSG00000051108.15	HERPUD1	chr16	56932142	56944864	protein_coding	+	12722	217.750576529494	0.319598602147114	0.215536225835743	1.48280689664982	0.138125723192675	0.338904781096083
4909	ENSG00000140848.17	CPNE2	chr16	57092583	57148369	protein_coding	+	55786	36.3988880325221	0.218969831329329	0.746873287563677	0.293182036331244	0.769383014037748	0.896363255281885
7685	ENSG00000172775.18	PSME3IP1	chr16	57152466	57186116	protein_coding	-	33650	818.789595507953	0.0783739671721313	0.103369604997713	0.758191609360074	0.448336283568672	0.68541521095408
6196	ENSG00000159579.14	RSPRY1	chr16	57186137	57240469	protein_coding	+	54332	687.941806583163	0.212601919776621	0.103247936228684	2.05913965491502	0.0394808619950403	0.145271923029988
