GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
5721	ENSG00000151692.15	RNF144A	chr2	6917412	7068286	protein_coding	+	150874	3551.3289193355	-0.0132388240471798	0.171757243061048	-0.0770786943900485	0.93856094198247	0.971825049267361
2833	ENSG00000115738.10	ID2	chr2	8678845	8684461	protein_coding	+	5616	27.8200010029997	-0.0629688606730602	0.664831258174332	-0.0947140494656893	0.924541958287752	0.964857819854736
4233	ENSG00000134313.17	KIDINS220	chr2	8721081	8837630	protein_coding	-	116549	2370.32679947443	-0.0759726648914358	0.111795868140157	-0.679565945998916	0.496779338299083	0.705966498216744
5185	ENSG00000143797.12	MBOAT2	chr2	8852690	9003709	protein_coding	-	151019	5114.37826468122	-0.156338588240554	0.256093759049705	-0.610474026468602	0.541547843921816	0.738077303409572
5722	ENSG00000151693.11	ASAP2	chr2	9206765	9405683	protein_coding	+	198918	965.750551780672	-0.0542317215420536	0.215204383444145	-0.252001007944753	0.80104028471245	0.901488323692887
3090	ENSG00000119185.13	ITGB1BP1	chr2	9403475	9423528	protein_coding	-	20053	240.00444939699	-0.304884312397709	0.177224608723041	-1.72032718590548	0.0853729844382805	0.232421867175839
3091	ENSG00000119203.14	CPSF3	chr2	9423651	9473101	protein_coding	+	49450	803.025512738171	-0.0506885297781402	0.149319585052824	-0.339463371534339	0.734260685896318	0.863212075617621
5723	ENSG00000151694.15	ADAM17	chr2	9488486	9556732	protein_coding	-	68246	1909.33826011706	-0.125815052960599	0.07895187836899	-1.59356630342078	0.11103320679384	0.277119561843036
4232	ENSG00000134308.14	YWHAQ	chr2	9583967	9630997	protein_coding	-	47030	3354.60076522346	0.0363312647719839	0.102357678769262	0.354944203589094	0.72263139203761	0.855952754101051
2834	ENSG00000115750.17	TAF1B	chr2	9843443	9934416	protein_coding	+	90973	1139.72164493737	0.188591151066968	0.111794299326648	1.68694783368095	0.0916133832075974	0.243220481681082
4234	ENSG00000134317.18	GRHL1	chr2	9951693	10002277	protein_coding	+	50584	113.308558540994	-0.655960715317863	0.275451966327763	-2.38139783158175	0.0172470743104426	0.0726175206210088
7625	ENSG00000172059.11	KLF11	chr2	10042849	10054836	protein_coding	+	11987	140.295528603713	-0.648638123313063	0.254031786037862	-2.55337386486109	0.0106684912438949	0.0501254817425941
7602	ENSG00000171848.16	RRM2	chr2	10120698	10211725	protein_coding	+	91027	3269.37030549809	0.145779764339753	0.127011295765434	1.14777007400177	0.251063494435533	0.468637635747549
2835	ENSG00000115756.13	HPCAL1	chr2	10302889	10427617	protein_coding	+	124728	1477.57502173361	-0.913802412836442	0.101747148095054	-8.98111082172789	2.68046693077213e-19	7.18169005720288e-17
2836	ENSG00000115758.14	ODC1	chr2	10439968	10448327	protein_coding	-	8359	839.772346424203	-0.218283575745116	0.242930958442197	-0.898541615053379	0.36889686942684	0.595056110228169
10813	ENSG00000257135.8	ODC1-DT	chr2	10448654	10457693	lncRNA	+	9039	17.0383121119493	-0.555738823884456	0.741333608347362	-0.749647415990422	0.453467085315371	NA
2838	ENSG00000115761.17	NOL10	chr2	10562347	10689987	protein_coding	-	127640	3873.59984131433	-0.621151689167539	0.0750337343042104	-8.278299020134	1.24947158013206e-16	2.2500730012706e-14
10429	ENSG00000243819.4	RN7SL832P	chr2	10690344	10692099	lncRNA	+	1755	8.7644535595417	-0.56374025183747	0.837736531456513	-0.672932635344593	0.500990148706337	NA
5191	ENSG00000143870.13	PDIA6	chr2	10783391	10837977	protein_coding	-	54586	1247.68739195603	-0.195818462889455	0.12496836825569	-1.56694422454811	0.117127729269473	0.286609950963953
6470	ENSG00000162976.13	SLC66A3	chr2	11155198	11178870	protein_coding	+	23672	47.1552114739239	0.308003031783385	0.412772917532302	0.746180329912952	0.455558488749141	0.671539183965286
4235	ENSG00000134318.16	ROCK2	chr2	11179759	11348330	protein_coding	-	168571	5766.49318742593	0.0303344507518117	0.131051215512169	0.231470197611369	0.816949535662858	0.910584392345123
7306	ENSG00000169016.17	E2F6	chr2	11444375	11466177	protein_coding	-	21802	712.723874217867	-0.0754070584916036	0.124975271532671	-0.603375832409298	0.546258695906698	0.741645257018301
8978	ENSG00000196208.14	GREB1	chr2	11482341	11642788	protein_coding	+	160447	34.4215186507739	0.238017681817091	0.440537790339373	0.540288908322103	0.588997806394795	0.772093186544967
4237	ENSG00000134324.12	LPIN1	chr2	11677595	11827409	protein_coding	+	149814	1783.53375791384	0.0940836098918378	0.1628348583295	0.577785437694536	0.563408988077162	0.753842598541732
9800	ENSG00000224184.7	MIR3681HG	chr2	11833926	12702913	lncRNA	+	868987	4410.28266181214	0.264503424468903	0.141642168333998	1.86740592565057	0.0618449229370124	0.184645238352141
11785	ENSG00000290030.1	ENSG00000290030	chr2	12276707	12277581	lncRNA	-	874	13.1831311359905	-0.294717181812734	0.681552352151312	-0.432420460266131	0.66543585022602	NA
11586	ENSG00000286427.1	ENSG00000286427	chr2	12702764	12716557	lncRNA	-	13793	41.7978071067756	0.516569911468978	0.456127939283172	1.13251100619005	0.257419659818698	0.477016694181578
763	ENSG00000071575.12	TRIB2	chr2	12716910	12742734	protein_coding	+	25824	1163.34959127342	-1.35411978252451	0.185251358408933	-7.3096348342848	2.67869341426199e-13	2.8568395296765e-11
11637	ENSG00000287291.1	ENSG00000287291	chr2	14705668	14992066	lncRNA	-	286398	20.7419806615572	0.676751514968669	0.516788042704029	1.30953400436212	0.190353527017062	NA
5731	ENSG00000151779.14	NBAS	chr2	15166916	15561340	protein_coding	-	394424	18186.6435437172	0.254147809397669	0.111752206670801	2.27420842029845	0.0229534582200582	0.0896351718973832
962	ENSG00000079785.16	DDX1	chr2	15591178	15634346	protein_coding	+	43168	2417.65489000055	-0.229574161030153	0.0790532113493682	-2.90404598512224	0.00368374049832269	0.0219684524289222
6479	ENSG00000163029.16	SMC6	chr2	17663812	17800242	protein_coding	-	136430	3497.67269330772	0.108103794065455	0.093430772006265	1.15704699580355	0.247253160252417	0.464207138159767
8142	ENSG00000178295.15	GEN1	chr2	17753858	17788946	protein_coding	+	35088	1487.80496857793	0.32392806860589	0.145018161570811	2.23370690330893	0.0255023644840638	0.0969093605475236
10378	ENSG00000240857.2	RDH14	chr2	18554723	18560679	protein_coding	-	5956	19.3353584269083	0.175501313135911	0.537553572279368	0.326481530746303	0.744060060775162	NA
10271	ENSG00000236204.7	LINC01376	chr2	18986451	19348067	lncRNA	-	361616	263.469098213374	0.463614082563331	0.162503547993709	2.85294744814604	0.00433157841020346	0.024951436201408
8517	ENSG00000183891.6	TTC32	chr2	19896631	19901983	protein_coding	-	5352	225.376824634691	0.634618557627955	0.172127643275224	3.68690667897678	0.000226996552782675	0.00234356873338128
11235	ENSG00000271991.3	TTC32-DT	chr2	19902022	19903112	lncRNA	+	1090	12.8255903003615	0.27626716742873	0.641940321882978	0.430362695738393	0.666931827023651	NA
3080	ENSG00000118965.16	WDR35	chr2	19910263	19990105	protein_coding	-	79842	1038.16306006917	-1.02914308967701	0.120525571057795	-8.53879455326136	1.35629274976694e-17	2.75905108447959e-15
693	ENSG00000068697.7	LAPTM4A	chr2	20032650	20051628	protein_coding	-	18978	473.025504462747	0.303098547303839	0.120970847465924	2.50555033425898	0.0122260995157511	0.0557971346823956
491	ENSG00000055917.17	PUM2	chr2	20248691	20352234	protein_coding	-	103543	8074.21696192339	0.155319616317889	0.101305436097647	1.53318145897106	0.125231151283425	0.300232255968666
5192	ENSG00000143878.10	RHOB	chr2	20447074	20449440	protein_coding	+	2366	43.2982838896729	-0.0138488693624885	0.578652934967525	-0.0239329458568558	0.980906094810285	0.991648578270844
3078	ENSG00000118960.13	HS1BP3	chr2	20560448	20651130	protein_coding	-	90682	66.4949050813551	0.372484021670117	0.295029398138473	1.26253188333215	0.206757461068742	0.415425416415406
3079	ENSG00000118961.15	LDAH	chr2	20684014	20823130	protein_coding	-	139116	3121.47077756062	0.0148117631160416	0.124288210104032	0.11917271238876	0.905138524919201	0.955868746033208
3155	ENSG00000119778.15	ATAD2B	chr2	23748664	23927123	protein_coding	-	178459	4687.09496544443	0.307685748206586	0.124718893439829	2.46703398114279	0.013623742806121	0.0607373436384901
7805	ENSG00000173960.14	UBXN2A	chr2	23927285	24004909	protein_coding	+	77624	1133.82511355946	0.00872552185654135	0.0976797159634005	0.0893278790840332	0.928821338324763	0.96692593057909
9564	ENSG00000205639.12	MFSD2B	chr2	24010081	24063321	protein_coding	+	53240	216.050910208835	-0.0405344838306908	0.23912396320024	-0.169512428985412	0.865393596914298	0.936678358666229
6478	ENSG00000163026.12	WDCP	chr2	24029347	24049575	protein_coding	-	20228	275.296249163442	-0.0290207730755039	0.181566529756921	-0.159835478016551	0.873010675930454	0.940474872520941
2763	ENSG00000115128.7	SF3B6	chr2	24067586	24076373	protein_coding	-	8787	222.252171907055	-0.331955798603277	0.222263392722574	-1.49352439255537	0.135299974071288	0.315893371275257
9742	ENSG00000219626.9	FAM228B	chr2	24076526	24169640	protein_coding	+	93114	127.040204624264	-0.0786771795855447	0.292193833088892	-0.269263655409213	0.787726798408958	0.892724531158816
2764	ENSG00000115129.14	TP53I3	chr2	24077433	24085861	protein_coding	-	8428	24.4835992981071	1.14577698448674	0.523576217013533	2.18836713214787	0.0286428704379884	0.105020671482411
9292	ENSG00000198399.16	ITSN2	chr2	24202864	24360536	protein_coding	-	157672	1348.62893875053	0.238052720449622	0.162494847348356	1.46498627085255	0.142924663524888	0.32715720542215
1065	ENSG00000084676.16	NCOA1	chr2	24491254	24770702	protein_coding	+	279448	8184.32764536882	0.252783144864898	0.135548681256959	1.86488826391235	0.0621970678168715	0.185158479666215
8598	ENSG00000184924.6	PTRHD1	chr2	24789728	24793391	protein_coding	-	3663	28.9197079512351	0.29271776965275	0.471668450618173	0.620600697946007	0.53486238033931	0.733335812459209
4658	ENSG00000138092.11	CENPO	chr2	24793136	24822376	protein_coding	+	29240	1126.55640623893	0.429966067122522	0.097700473640821	4.40085959770491	1.0782287829248e-05	0.000182783073772052
4647	ENSG00000138031.15	ADCY3	chr2	24819169	24920237	protein_coding	-	101068	617.211740817315	-1.65433846014112	0.16298818154227	-10.1500516447696	3.31188115676572e-24	1.65368247759415e-21
11234	ENSG00000271936.1	ENSG00000271936	chr2	24825610	24826717	lncRNA	+	1107	19.6180280526524	0.81366630755606	0.545313167010367	1.4921083090968	0.135670753974415	NA
2765	ENSG00000115137.12	DNAJC27	chr2	24943636	24972094	protein_coding	-	28458	182.321130560107	0.0637143974166916	0.211874988175904	0.300716936742878	0.763630352598145	0.87822746442041
9798	ENSG00000224165.8	DNAJC27-AS1	chr2	24971390	25039716	lncRNA	+	68326	32.3091363441658	0.791918886661618	0.456967211449737	1.73298842196848	0.0830977266879928	0.228267572848304
3153	ENSG00000119772.19	DNMT3A	chr2	25227855	25342590	protein_coding	-	114735	117.731724686205	-0.190530172962992	0.471428988749008	-0.404154554577957	0.686099069953359	0.833532214492109
4660	ENSG00000138101.20	DTNB	chr2	25377198	25673647	protein_coding	-	296449	14.3293946858603	-0.605658143629807	0.763509377728117	-0.79325567084977	0.42762887829821	NA
5201	ENSG00000143970.18	ASXL2	chr2	25733753	25878487	protein_coding	-	144734	4435.25836069913	0.178083446101585	0.142217453488816	1.25219121656956	0.210500195789143	0.42012075776594
1067	ENSG00000084731.15	KIF3C	chr2	25926598	25982749	protein_coding	-	56151	81.7197404298404	0.606829534778958	0.353923223859628	1.71457958638972	0.0864223340515029	0.234233737862265
1068	ENSG00000084733.11	RAB10	chr2	26034084	26137454	protein_coding	+	103370	4893.39081840591	-0.0563086674038283	0.107954358502677	-0.521596980287106	0.601950966256471	0.780319962748092
1069	ENSG00000084754.12	HADHA	chr2	26190635	26244672	protein_coding	-	54037	1385.37613058181	0.0666142659406459	0.111996558914089	0.594788505883873	0.551984851682737	0.745736984349806
4645	ENSG00000138029.14	HADHB	chr2	26243170	26290465	protein_coding	+	47295	818.142893490166	0.0224547486497889	0.106282189918952	0.211274802174403	0.83267284408445	0.918456792074273
7765	ENSG00000173567.16	ADGRF3	chr2	26308173	26346817	protein_coding	-	38644	49.2947382174517	0.0908304648434938	0.340971204367121	0.266387494545426	0.789940795298885	0.89412670132491
4644	ENSG00000138018.19	SELENOI	chr2	26308547	26395885	protein_coding	+	87338	1990.13842011277	0.049583574110708	0.154367865592422	0.321203988410539	0.748055809849971	0.871132521064554
2768	ENSG00000115163.15	CENPA	chr2	26764289	26801067	protein_coding	+	36778	400.746924062516	0.524331983658963	0.176412223766926	2.9721975748784	0.00295676344263916	0.0184989171910155
1070	ENSG00000084764.12	MAPRE3	chr2	26970637	27027219	protein_coding	+	56582	871.490670695244	-0.383817349854735	0.393960123360641	-0.974254314321499	0.329930282443148	0.556166811663077
3154	ENSG00000119777.20	TMEM214	chr2	27032910	27041694	protein_coding	+	8784	195.248691080028	0.052041178621904	0.194621020223504	0.267397522436885	0.789163106823232	0.89370687922198
1066	ENSG00000084693.16	AGBL5	chr2	27042364	27070622	protein_coding	+	28258	143.768676904488	0.148815359345534	0.225827573533449	0.658977807789677	0.509910019513428	0.715006582123436
9980	ENSG00000228474.6	OST4	chr2	27070472	27071654	protein_coding	-	1182	86.3976179910793	-0.0715051484052995	0.271877959802623	-0.263004579176667	0.792547049662423	0.895415956036379
4646	ENSG00000138030.14	KHK	chr2	27086772	27100762	protein_coding	+	13990	11.7180083731621	-1.01530073701773	0.827257091935594	-1.22730980116732	0.219706173196964	NA
4653	ENSG00000138073.14	PREB	chr2	27130756	27134666	protein_coding	-	3910	56.2725039701928	0.326916852369997	0.402429557002564	0.812357956023378	0.416586263914939	0.636208810267553
4654	ENSG00000138074.15	SLC5A6	chr2	27199587	27212958	protein_coding	-	13371	250.476630979523	-0.612139871189816	0.202565950037587	-3.02192876481083	0.00251169648233614	0.0162766747568125
4657	ENSG00000138085.18	ATRAID	chr2	27212041	27217178	protein_coding	+	5137	117.358949974143	0.505256671912333	0.241328742374115	2.09364482216987	0.0362916316100514	0.125999865118968
1071	ENSG00000084774.14	CAD	chr2	27217369	27243943	protein_coding	+	26574	668.618285168065	-0.610344363970124	0.198584352283178	-3.07347662065429	0.00211580265569195	0.0142494454963188
2771	ENSG00000115204.15	MPV17	chr2	27309492	27325680	protein_coding	-	16188	260.601282334336	-0.371141488997306	0.207351859787287	-1.78991155120597	0.0734681315705166	0.208809165666785
2772	ENSG00000115207.15	GTF3C2	chr2	27325849	27356999	protein_coding	-	31150	605.175013913087	-0.244551763794905	0.135298578267132	-1.80749692219281	0.0706848341525892	0.203035115245358
10184	ENSG00000234072.1	GTF3C2-AS2	chr2	27356246	27367622	lncRNA	+	11376	93.1684943670672	-0.326889353235092	0.275969772008719	-1.18451144433588	0.236210668756405	0.451500643168455
2773	ENSG00000115211.17	EIF2B4	chr2	27364352	27370338	protein_coding	-	5986	111.665302649292	-0.282764535041931	0.26341784643339	-1.07344486666522	0.283071563091666	0.507294465596115
2777	ENSG00000115234.11	SNX17	chr2	27370496	27377535	protein_coding	+	7039	153.863034074097	0.0206246903417477	0.242519112436647	0.0850435668122257	0.932226754836647	0.968485784539213
6593	ENSG00000163795.14	ZNF513	chr2	27377235	27380790	protein_coding	-	3555	21.8149867332138	-0.854332094946105	0.651981590051792	-1.31036229854011	0.190073301424417	0.392104265943139
2779	ENSG00000115241.11	PPM1G	chr2	27381195	27409591	protein_coding	-	28396	1041.75642088167	-0.326566210764687	0.10204369482136	-3.2002585886015	0.001373043389779	0.0100552544244815
2774	ENSG00000115216.14	NRBP1	chr2	27427790	27442259	protein_coding	+	14469	208.137351719734	-0.038081279280414	0.223526349600646	-0.170365951703011	0.864722347272265	0.936136294942922
4643	ENSG00000138002.16	IFT172	chr2	27444377	27489805	protein_coding	-	45428	168.426860004404	0.109567805442047	0.242249359557417	0.452293478266462	0.651057573599454	0.813119807215147
10889	ENSG00000259080.1	ENSG00000259080	chr2	27583046	27635174	lncRNA	+	52128	33.648474090899	0.27521960367068	0.427980815996286	0.643065280928547	0.520181741638293	0.722997380357527
9309	ENSG00000198522.14	GPN1	chr2	27628247	27651511	protein_coding	+	23264	244.369875148377	0.0774623120211563	0.182979898113106	0.423337824646039	0.672048801074747	0.826240188002921
3152	ENSG00000119760.16	SUPT7L	chr2	27650809	27663840	protein_coding	-	13031	308.356199126735	0.035704728086726	0.193491325093178	0.184528831303067	0.853598611384271	0.929818926583448
6594	ENSG00000163798.14	SLC4A1AP	chr2	27663426	27695366	protein_coding	+	31940	352.813650626033	0.357466505670076	0.141422919027855	2.5276419701086	0.0114831386706923	0.0530678495151683
10416	ENSG00000243147.8	MRPL33	chr2	27771717	27988087	protein_coding	+	216370	239.703613618184	-0.205590801018282	0.183627967942154	-1.11960505429678	0.262882100797762	0.483830839459322
7537	ENSG00000171174.15	RBKS	chr2	27781379	27890681	protein_coding	-	109302	28.9083609860118	0.859808137520075	0.461193359141842	1.86431161784278	0.0622779562545403	0.185298848715093
6100	ENSG00000158019.21	BABAM2	chr2	27889941	28338901	protein_coding	+	448960	2780.00102006594	0.115028465162862	0.0928857824591676	1.23838613528855	0.215572919074788	0.426141536087196
863	ENSG00000075426.12	FOSL2	chr2	28392448	28417317	protein_coding	+	24869	28.0174135395949	-3.02912358926635	1.1937668166815	-2.53744998347909	0.0111663322883941	0.0520195759915219
9915	ENSG00000226833.7	PPP1CB-DT	chr2	28707511	28751722	lncRNA	-	44211	53.8965828859921	0.517452867761045	0.338802103150611	1.52730122673122	0.126686124589746	0.302795273850817
9641	ENSG00000213639.11	PPP1CB	chr2	28751640	28802940	protein_coding	+	51300	1398.66452083879	0.28674451816377	0.103072808333691	2.78196085659619	0.00540315564711858	0.0295880681872371
6595	ENSG00000163806.16	SPDYA	chr2	28782517	28850611	protein_coding	+	68094	41.1515988940111	-0.101419558999224	0.382149625024636	-0.265392276631663	0.790707285270869	0.894349210121551
7523	ENSG00000171103.11	TRMT61B	chr2	28849821	28870309	protein_coding	-	20488	392.229620444193	-0.253557250699822	0.147567522055176	-1.71824563541167	0.0857518208362472	0.233279780060965
6598	ENSG00000163811.12	WDR43	chr2	28894667	28948219	protein_coding	+	53552	5229.33887725684	-0.795593004357419	0.0717298959217327	-11.0915120415834	1.37936286801903e-28	1.16556162347608e-25
3157	ENSG00000119801.13	YPEL5	chr2	30146941	30160533	protein_coding	+	13592	132.02891897194	0.550253101824129	0.28899014714297	1.90405488652147	0.0569030362999	0.1742140060631
9640	ENSG00000213626.13	LBH	chr2	30231534	30323730	protein_coding	+	92196	161.37147779667	0.622142731598444	0.815463236383851	0.762931673483305	0.445504145546642	0.662753602919724
7705	ENSG00000172954.14	LCLAT1	chr2	30447226	30644225	protein_coding	+	196999	4903.88954939596	-0.0869437961689171	0.101626770716362	-0.855520603046371	0.39226300344894	0.61557272755523
11296	ENSG00000273165.1	ENSG00000273165	chr2	31852976	31853423	lncRNA	-	447	11.1562833861212	-0.720477341004258	0.856235076997585	-0.841448055983217	0.400096973327438	NA
6466	ENSG00000162959.14	MEMO1	chr2	31865060	32011230	protein_coding	-	146170	74.0443246023529	-0.647853219129057	0.355831940662818	-1.8206719102346	0.0686567445483274	0.198786067175376
6467	ENSG00000162961.14	DPY30	chr2	31867809	32039805	protein_coding	-	171996	271.03359341104	0.0743119952125554	0.199964428311999	0.371626072896368	0.710171273882305	0.849067418763292
251	ENSG00000021574.14	SPAST	chr2	32063556	32157637	protein_coding	+	94081	923.28354582076	-0.0807775657681977	0.12042450722949	-0.670773479805585	0.502364844500995	0.709042505055047
5792	ENSG00000152683.14	SLC30A6	chr2	32165841	32224379	protein_coding	+	58538	1880.74981424796	0.347431582747546	0.0931505294630909	3.72978645156504	0.000191642124009404	0.0020203346758573
11767	ENSG00000289727.1	ENSG00000289727	chr2	32233386	32267059	lncRNA	+	33673	33.0926950902801	-0.200881359005113	0.450233244667332	-0.446171759603269	0.655473180608341	0.815813832878158
3159	ENSG00000119820.11	YIPF4	chr2	32277904	32316594	protein_coding	+	38690	689.381121992925	0.163956914372258	0.119221966133882	1.37522404376506	0.169061996337773	0.363220424363474
2837	ENSG00000115760.16	BIRC6	chr2	32357023	32619571	protein_coding	+	262548	10505.050690752	-0.0221761467215328	0.0961896564669737	-0.230546064265723	0.81766747322904	0.910961175803347
241	ENSG00000018699.13	TTC27	chr2	32628032	32821051	protein_coding	+	193019	4073.0631695971	-0.438207841393167	0.0725213067599275	-6.04247028868079	1.51772304638003e-09	6.94674486020192e-08
10076	ENSG00000230876.8	LINC00486	chr2	32825359	32926693	lncRNA	+	101334	30.6362194170783	-0.149866225639731	0.645463791644855	-0.232183784093949	0.816395272061145	0.910467214577836
429	ENSG00000049323.16	LTBP1	chr2	32946953	33399509	protein_coding	+	452556	3582.93283281668	-0.408739929520288	0.210977627864965	-1.93736148072486	0.0527011717345023	0.164935148576498
3158	ENSG00000119812.20	FAM98A	chr2	33532744	33599347	protein_coding	-	66603	446.772174598415	-0.394998048406065	0.142116203597616	-2.77940191481931	0.00544590974652637	0.0297776598136347
11585	ENSG00000286415.1	ENSG00000286415	chr2	33599442	33657460	lncRNA	+	58018	47.4594334237075	-1.34786259864316	0.488602527334378	-2.75860750454273	0.00580482084440656	0.0313038571309799
9973	ENSG00000228262.11	LINC01320	chr2	33706886	34738231	lncRNA	+	1031345	18.3272824126152	0.698960765511863	0.674660187836223	1.03601898869055	0.300193283866588	NA
5656	ENSG00000150938.10	CRIM1	chr2	36355778	36551135	protein_coding	+	195357	949.70198866011	-0.643092448222323	0.745974052388534	-0.862084205426724	0.388641182271402	0.612711576296261
7520	ENSG00000171055.15	FEZ2	chr2	36531805	36646087	protein_coding	-	114282	1095.00113853627	0.19404271157159	0.174356779471681	1.11290603187074	0.265748789203177	0.487028770336486
2841	ENSG00000115808.13	STRN	chr2	36837698	36966536	protein_coding	-	128838	2309.44857075461	0.233466298948006	0.132624684326776	1.76035328666845	0.0783479244785217	0.218772737772384
137	ENSG00000008869.12	HEATR5B	chr2	36968383	37084372	protein_coding	-	115989	1185.00529508457	0.029423875798751	0.109088415639824	0.269725026495017	0.787371805534693	0.892506375379074
5749	ENSG00000152133.17	GPATCH11	chr2	37084518	37099244	protein_coding	+	14726	297.967840489145	0.0499507015887226	0.153452727260737	0.32551198326928	0.744793614701194	0.869454162794334
488	ENSG00000055332.19	EIF2AK2	chr2	37099210	37157522	protein_coding	-	58312	634.165658312436	-0.0905574941987832	0.160984733738693	-0.562522247269571	0.57376025032939	0.760926759612261
9739	ENSG00000218739.10	CEBPZOS	chr2	37196488	37216193	protein_coding	+	19705	290.57037984786	0.221193547662516	0.185538823806851	1.19216853445607	0.233195168554909	0.447919028951858
2842	ENSG00000115816.15	CEBPZ	chr2	37201612	37231596	protein_coding	-	29984	1407.3177074095	-0.378786994645164	0.110702065487279	-3.42167955925529	0.0006223561521124	0.0052710735011216
24	ENSG00000003509.16	NDUFAF7	chr2	37231631	37253403	protein_coding	+	21772	409.211057043736	-0.0360573715592943	0.137024595584077	-0.263145250716466	0.792438627544395	0.895405941309684
2843	ENSG00000115825.11	PRKD3	chr2	37250502	37324833	protein_coding	-	74331	2281.97260190031	0.0558925001223209	0.107279342012187	0.52099965449053	0.60236701205887	0.780582945318708
10272	ENSG00000236213.4	CDC42EP3-AS1	chr2	37562486	37646698	lncRNA	+	84212	129.098981990071	1.08327318424645	0.30120963991419	3.59640941290942	0.000322639867684155	0.00309266923779271
11793	ENSG00000290100.1	ENSG00000290100	chr2	37617328	37661861	lncRNA	+	44533	126.645453209735	1.17062132293346	0.490505151232672	2.38656275064923	0.017006704755627	0.0718533275925242
6497	ENSG00000163171.8	CDC42EP3	chr2	37641882	37738468	protein_coding	-	96586	178.147960794707	-1.73483426266453	0.258596997837044	-6.70864038320254	1.96446126872481e-11	1.45808155655014e-09
9852	ENSG00000225402.1	ENSG00000225402	chr2	37816915	37817961	processed_pseudogene	+	1046	18.4973947934038	-0.10495305924462	0.551269492848731	-0.190384304965374	0.849007995571706	NA
2847	ENSG00000115841.21	RMDN2	chr2	37923187	38067142	protein_coding	+	143955	331.568705798079	0.652212418121838	0.158817115668418	4.10668847231519	4.01371977012603e-05	0.000552515183895168
3156	ENSG00000119787.14	ATL2	chr2	38293954	38377285	protein_coding	-	83331	4922.5166573664	0.340442422500441	0.105998817628755	3.21175679235206	0.00131926007904292	0.0097458453048329
10090	ENSG00000231367.6	LINC02613	chr2	38406527	38515934	lncRNA	-	109407	130.74584838725	1.32923810794519	0.244264200295682	5.44180484220018	5.27434402520449e-08	1.71416180819146e-06
9634	ENSG00000213553.4	RPLP0P6	chr2	38481851	38482804	processed_pseudogene	+	953	103.946740134433	0.360748832531198	1.14092482309035	0.316189835850937	0.751858422124738	0.872416263551309
5193	ENSG00000143889.16	HNRNPLL	chr2	38561969	38603586	protein_coding	-	41617	3032.09962298463	-0.0362923290220413	0.158893590816868	-0.228406500447647	0.819330236383649	0.911544436164308
5194	ENSG00000143891.17	GALM	chr2	38666081	38741237	protein_coding	+	75156	577.837110447154	-0.724298916686646	0.48719631241087	-1.48666748543823	0.137102654288422	0.318721393942143
2849	ENSG00000115875.19	SRSF7	chr2	38743599	38751494	protein_coding	-	7895	1429.60140806424	-0.431059936138561	0.27732064838165	-1.55437374985989	0.120095290995444	0.291546247864078
5750	ENSG00000152147.11	GEMIN6	chr2	38751534	38785002	protein_coding	+	33468	59.6204203234594	-0.762911041737434	0.338333650529688	-2.25490736893311	0.0241391436914206	0.093074234275274
6499	ENSG00000163214.21	DHX57	chr2	38797729	38875934	protein_coding	-	78205	677.043798451222	-0.219151063689637	0.116306243745685	-1.88425880358437	0.0595299769320195	0.179505022398637
8852	ENSG00000188010.16	MORN2	chr2	38875976	38929072	protein_coding	+	53096	31.3892030737048	0.278695629893214	0.51226938952045	0.54404115411641	0.586413153268533	0.770267989273992
2852	ENSG00000115904.15	SOS1	chr2	38962206	39124345	protein_coding	-	162139	3826.25530409167	0.199966421383139	0.154505253064966	1.29423703994749	0.195583556265528	0.399569530514567
9540	ENSG00000205111.10	CDKL4	chr2	39168045	39243983	protein_coding	-	75938	39.3484548597651	1.10005243919663	0.444612539943937	2.47418221567781	0.0133541566540937	0.0598268396595511
192	ENSG00000011566.15	MAP4K3	chr2	39249266	39437301	protein_coding	-	188035	8419.6586191626	0.406644924569863	0.138592904095238	2.93409628165685	0.00334520421746273	0.0203622054577817
10087	ENSG00000231312.8	MAP4K3-DT	chr2	39436530	39665343	lncRNA	+	228813	675.78690631753	0.486845371072355	0.183036525859528	2.65982633130824	0.00781809524106034	0.039613365416535
4650	ENSG00000138050.15	THUMPD2	chr2	39736060	39779267	protein_coding	-	43207	2200.15729177281	-0.278244885325512	0.133041801288256	-2.09140948657671	0.0364913725155522	0.12641366353937
8443	ENSG00000183023.19	SLC8A1	chr2	40097270	40611053	protein_coding	-	513783	8.65355693472502	-0.448543310521167	1.03042086036377	-0.43530107723442	0.663343903082951	NA
6456	ENSG00000162878.13	PKDCC	chr2	42048021	42058517	protein_coding	+	10496	14.3909099988357	0.204671311110323	0.735071380353673	0.27843732810254	0.780676668272002	NA
5196	ENSG00000143924.19	EML4	chr2	42169353	42332548	protein_coding	+	163195	4014.22746930906	-0.243234804643589	0.137562576909493	-1.76817569216969	0.0770315365664867	0.21592024220027
2856	ENSG00000115944.15	COX7A2L	chr2	42333546	42425088	protein_coding	-	91542	652.484296703067	-0.0816565530058525	0.148125709958508	-0.551265226196896	0.58145187258019	0.766500518455945
505	ENSG00000057935.14	MTA3	chr2	42494569	42756947	protein_coding	+	262378	1856.85490320086	0.288238012648261	0.118927377122997	2.42364726794705	0.015365521820958	0.0665314376047395
